ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
E_6;17;0;0;0;1;0;0;12;3
E_6;18;1;0;0;0;0;0;13;3
E_6;19;0;0;1;0;0;0;13;4
SA_7;1;1;0;1;0;2;0;1;1
SA_7;2;1;0;1;0;0;0;3;2
SA_7;3;0;0;1;1;0;0;3;2
SA_7;4;0;0;1;1;0;0;3;2
SA_7;5;0;0;1;1;0;0;3;2
SA_7;6;0;0;1;1;0;0;3;2
SA_7;7;1;0;1;1;0;0;4;2
SA_7;8;0;0;1;1;0;0;4;2
SA_7;9;0;0;1;1;0;0;4;2
SA_7;10;0;0;1;1;0;0;4;2
SA_7;11;0;0;1;1;0;0;4;2
SA_7;12;0;0;1;1;0;0;4;2
SA_7;13;0;0;1;1;0;0;4;2
SA_7;14;0;0;1;1;0;0;4;2
SA_7;15;0;0;1;1;0;0;4;2
SA_7;16;0;0;1;1;0;0;4;2
SA_7;17;0;0;1;1;0;0;4;2
SA_7;18;0;0;1;1;0;0;4;2
SA_7;19;0;0;1;1;0;0;4;2
SA_7;20;0;0;1;1;0;0;4;2
SA_7;21;0;0;1;1;0;0;4;2
SA_7;22;0;0;1;1;0;0;4;2
SA_8;1;1;0;1;0;2;0;1;1
SA_8;2;1;0;1;0;0;0;3;2
SA_8;3;0;0;1;1;0;0;3;2
SA_8;4;0;0;1;1;0;0;3;2
SA_8;5;0;0;1;1;0;0;3;2
SA_8;6;0;0;1;1;0;0;3;2
SA_8;7;0;1;1;1;0;0;2;2
SA_8;8;0;0;1;1;0;0;2;2
SA_8;9;0;0;1;1;0;0;2;2
SA_8;10;0;0;1;1;0;0;2;2
SA_8;11;0;0;1;1;0;0;2;2
SA_8;12;0;0;1;1;0;0;2;2
SA_8;13;0;0;1;1;0;0;2;2
SA_8;14;0;0;1;1;0;0;2;2
SA_8;15;0;0;1;1;0;0;2;2
SA_8;16;0;0;1;1;0;0;2;2
SA_8;17;0;0;1;1;0;0;2;2
SA_8;18;0;0;1;1;0;0;2;2
SA_8;19;0;0;1;1;0;0;2;2
SA_8;20;0;0;1;1;0;0;2;2
SA_8;21;0;0;1;1;0;0;2;2
SA_8;22;0;0;1;1;0;0;2;2
SA_8;23;0;0;1;1;0;0;2;2
SA_8;24;0;0;1;1;0;0;2;2
SA_8;25;0;0;1;1;0;0;2;2
SA_8;26;0;0;1;1;0;0;2;2
SA_8;27;0;0;1;1;0;0;2;2
GO_9;1;4;0;0;0;2;0;4;0
GO_9;2;0;1;0;0;0;0;3;0
GO_9;3;0;1;0;0;0;0;2;0
GO_9;4;2;2;0;0;0;0;4;0
GO_9;5;1;0;0;0;0;0;5;0
GO_9;6;0;2;0;0;0;0;3;0
GO_9;7;2;0;0;0;0;0;6;0
GO_9;8;1;1;0;0;0;0;6;0
GO_9;9;0;0;1;1;0;0;6;1
GO_9;10;0;1;0;0;0;0;5;1
GO_9;11;0;0;1;1;0;0;5;0
GO_9;12;0;1;0;0;0;0;4;0
GO_9;13;3;1;1;1;0;0;4;1
GO_9;14;0;1;0;0;0;0;3;1
GO_9;15;0;0;1;1;0;0;3;1
GO_9;16;0;0;1;1;0;0;3;1
GO_9;17;0;0;1;1;0;0;3;0
GO_9;18;1;1;0;0;0;0;3;0
GO_9;19;0;1;0;0;0;0;2;0
GO_9;20;0;1;0;0;0;0;1;0
GO_9;21;2;0;1;1;0;0;3;1
GO_9;22;0;1;0;0;0;0;2;1
GO_9;23;0;1;0;0;0;0;1;1
GO_9;24;1;0;0;0;0;0;2;1
GO_9;25;0;0;1;1;0;0;2;0
GO_9;26;1;0;0;0;0;0;3;0
GO_10;1;1;0;0;0;2;0;1;0
GO_10;2;1;0;1;1;0;0;3;1
GO_10;3;0;1;1;1;0;0;2;0
GO_10;4;0;0;1;1;0;0;2;1
GO_10;5;0;1;0;0;0;0;1;1
GO_10;6;3;0;1;1;0;0;4;1
GO_10;7;0;1;0;0;0;0;3;1
GO_10;8;1;0;1;1;0;0;4;0
GO_10;9;0;1;0;0;0;0;3;0
GO_10;10;0;1;0;0;0;0;2;0
GO_10;11;1;0;0;0;0;0;3;0
GO_10;12;1;0;0;0;0;0;4;0
E_11;1;1;0;1;0;2;0;1;1
E_11;2;0;0;0;0;0;0;1;1
E_11;3;1;0;1;0;0;0;3;2
E_11;4;1;0;1;1;0;0;4;2
E_11;5;1;0;0;0;0;0;5;2
E_11;6;1;0;0;0;0;0;6;2
E_11;7;1;0;0;0;0;0;7;2
E_11;8;0;0;0;1;0;0;7;1
E_11;9;1;0;0;0;0;0;10;1
E_11;10;0;0;1;0;0;0;10;2
E_11;11;0;0;0;1;0;0;10;1
E_11;12;0;1;0;0;0;0;9;1
E_11;13;0;1;0;0;0;0;8;1
E_11;14;0;0;1;1;0;0;8;0
E_11;15;0;0;1;1;0;0;8;1
E_11;16;0;1;0;0;0;0;5;1
E_11;17;0;1;0;0;0;0;4;1
E_11;18;0;0;1;1;0;0;4;0
E_11;19;1;0;0;0;0;0;7;0
E_11;20;0;0;1;1;0;0;7;1
E_11;21;1;0;0;0;0;0;8;1
SA_12;1;1;0;1;0;2;0;1;1
SA_12;2;1;0;1;0;0;0;3;2
SA_12;3;0;0;1;1;0;0;3;2
SA_12;4;0;0;1;1;0;0;3;2
SA_12;5;0;0;1;1;0;0;3;2
SA_12;6;0;0;1;1;0;0;3;2
SA_12;7;1;0;1;1;0;0;4;2
SA_12;8;0;0;1;1;0;0;4;2
SA_12;9;0;0;1;1;0;0;4;2
SA_12;10;0;0;1;1;0;0;4;2
SA_12;11;0;0;1;1;0;0;4;2
SA_12;12;0;0;1;1;0;0;4;2
SA_13;1;1;0;1;0;2;0;1;1
SA_13;2;1;0;1;0;0;0;3;2
SA_13;3;0;0;1;1;0;0;3;2
SA_13;4;0;0;1;1;0;0;3;2
SA_13;5;0;0;1;1;0;0;3;2
SA_13;6;0;0;1;1;0;0;3;2
SA_13;7;0;1;1;1;0;0;2;2
SA_13;8;0;0;1;1;0;0;2;2
SA_13;9;0;0;1;1;0;0;2;2
SA_13;10;0;0;1;1;0;0;2;2
SA_13;11;0;0;1;1;0;0;2;2
SA_13;12;0;0;1;1;0;0;2;2
SA_13;13;0;0;1;1;0;0;2;2
SA_13;14;0;0;1;1;0;0;2;2
SA_13;15;0;0;1;1;0;0;2;2
SA_13;16;0;0;1;1;0;0;2;2
SA_13;17;0;0;1;1;0;0;2;2
SA_13;18;0;0;1;1;0;0;2;2
SA_13;19;0;0;1;1;0;0;2;2
SA_13;20;0;0;1;1;0;0;2;2
SA_13;21;0;0;1;1;0;0;2;2
SA_13;22;0;0;1;1;0;0;2;2
SA_13;23;0;0;1;1;0;0;2;2
SA_13;24;0;0;1;1;0;0;2;2
E_14;1;0;0;0;0;2;0;0;0
E_14;2;0;0;0;0;0;0;0;0
E_14;3;1;0;0;0;0;0;1;0
E_14;4;1;0;1;1;0;0;3;1
E_14;5;1;0;1;0;0;0;5;2
E_14;6;1;0;0;0;0;0;6;2
E_14;7;1;0;0;0;0;0;9;2
E_14;8;0;0;0;1;0;0;9;1
E_14;9;0;1;0;0;0;0;8;1
E_14;10;0;0;1;1;0;0;8;0
E_14;11;0;0;1;1;0;0;8;1
E_14;12;1;0;0;0;0;0;9;1
E_14;13;0;1;0;0;0;0;8;1
E_14;14;0;0;1;0;0;0;8;2
E_14;15;0;0;0;1;0;0;8;1
E_14;16;0;1;0;0;0;0;7;1
E_14;17;0;1;0;0;0;0;6;1
E_14;18;0;1;0;0;0;0;5;1
E_14;19;0;0;1;0;0;0;5;2
E_14;20;1;0;0;0;0;0;6;2
E_14;21;0;0;0;1;0;0;6;1
E_14;22;0;0;1;0;0;0;6;2
E_14;23;0;0;0;1;0;0;6;1
E_14;24;0;1;0;0;0;0;5;1
E_14;25;0;0;1;0;0;0;5;2
E_14;26;1;0;0;0;0;0;6;2
E_14;27;0;0;0;1;0;0;6;1
SA_15;1;0;0;0;0;2;0;0;0
SA_15;2;1;0;1;1;0;0;2;1
SA_15;3;0;0;1;1;0;0;2;1
SA_15;4;0;0;1;1;0;0;2;1
SA_15;5;0;0;1;1;0;0;2;1
SA_15;6;0;0;1;1;0;0;2;1
SA_15;7;1;0;1;1;0;0;3;1
SA_15;8;0;0;1;1;0;0;3;1
SA_15;9;0;0;1;1;0;0;3;1
SA_15;10;0;0;1;1;0;0;3;1
SA_15;11;0;0;1;1;0;0;3;1
SA_15;12;0;0;1;1;0;0;3;1
SA_15;13;0;0;1;1;0;0;3;1
SA_16;1;1;0;1;0;2;0;1;1
SA_16;2;1;0;1;0;0;0;3;2
SA_16;3;0;0;1;1;0;0;3;2
SA_16;4;0;0;1;1;0;0;3;2
SA_16;5;0;0;1;1;0;0;3;2
SA_16;6;0;0;1;1;0;0;3;2
SA_16;7;0;1;1;1;0;0;2;2
SA_16;8;0;0;1;1;0;0;2;2
SA_16;9;0;0;1;1;0;0;2;2
SA_16;10;0;0;1;1;0;0;2;2
SA_16;11;0;0;1;1;0;0;2;2
SA_16;12;0;0;1;1;0;0;2;2
SA_16;13;0;0;1;1;0;0;2;2
SA_16;14;0;0;1;1;0;0;2;2
SA_16;15;0;0;1;1;0;0;2;2
SA_16;16;0;0;1;1;0;0;2;2
SA_16;17;0;0;1;1;0;0;2;2
SA_16;18;0;0;1;1;0;0;2;2
E_17;1;1;0;1;0;2;0;1;1
E_17;2;0;0;0;0;0;0;1;1
E_17;3;1;0;1;0;0;0;3;2
E_17;4;1;0;0;0;0;0;4;2
E_17;5;1;0;0;0;0;0;5;2
E_17;6;1;0;1;1;0;0;6;2
E_17;7;0;0;0;1;0;0;6;1
E_17;8;1;0;0;0;0;0;7;1
E_17;9;0;0;1;0;0;0;7;2
E_17;10;1;0;0;0;0;0;8;2
E_17;11;0;0;1;0;0;0;8;3
E_17;12;1;0;0;0;0;0;9;3
E_17;13;1;0;0;0;0;0;12;3
E_17;14;0;0;0;1;0;0;12;2
E_17;15;1;0;0;0;0;0;13;2
E_17;16;0;0;0;1;0;0;13;1
E_17;17;0;1;0;0;0;0;12;1
E_17;18;0;0;1;0;0;0;12;2
E_17;19;0;0;1;0;0;0;12;3
E_17;20;0;0;0;1;0;0;12;2
E_17;21;0;0;0;1;0;0;12;1
E_17;22;0;1;0;0;0;0;9;1
E_17;23;0;1;0;0;0;0;8;1
E_17;24;0;0;1;0;0;0;8;2
E_17;25;0;0;1;0;0;0;8;3
E_17;26;1;0;0;0;0;0;11;3
E_17;27;0;0;0;1;0;0;11;2
E_17;28;1;0;0;0;0;0;12;2
E_17;29;0;0;0;1;0;0;12;1
GO_18;1;3;0;1;0;2;0;4;1
GO_18;2;0;1;0;0;0;0;3;1
GO_18;3;1;1;1;1;0;0;5;0
GO_18;4;0;1;0;0;0;0;2;0
GO_18;5;0;0;1;1;0;0;2;1
GO_18;6;0;1;1;1;0;0;1;0
GO_18;7;0;1;0;0;0;0;0;0
GO_18;8;1;0;0;0;0;0;1;0
GO_18;9;2;0;0;0;0;0;3;0
GO_18;10;0;1;0;0;0;0;2;0
GO_18;11;1;0;1;1;0;0;3;1
GO_18;12;0;1;0;0;0;0;2;1
GO_18;13;0;1;0;0;0;0;1;1
GO_18;14;1;0;1;1;0;0;3;1
GO_18;15;1;0;0;0;0;0;6;1
GO_18;16;1;0;1;1;0;0;7;0
GO_18;17;0;1;0;0;0;0;6;0
GO_18;18;0;1;0;0;0;0;5;0
GO_18;19;0;1;0;0;0;0;4;0
GO_18;20;1;0;1;1;0;0;5;1
GO_18;21;0;1;0;0;0;0;4;1
GO_18;22;1;0;1;1;0;0;5;0
GO_18;23;1;0;0;0;0;0;7;0
GO_18;24;1;0;0;0;0;0;9;0
GO_18;25;1;0;0;0;0;0;10;0
GO_19;1;1;0;0;0;2;0;1;0
GO_19;2;1;0;1;1;0;0;4;1
GO_19;3;0;1;0;0;0;0;1;1
GO_19;4;2;0;1;1;0;0;3;0
GO_19;5;0;1;0;0;0;0;2;0
GO_19;6;0;0;1;1;0;0;2;1
GO_19;7;1;0;0;0;0;0;3;1
GO_19;8;0;1;0;0;0;0;2;1
GO_19;9;0;0;1;1;0;0;2;0
GO_19;10;1;0;0;0;0;0;3;0
SA_20;1;1;0;1;0;2;0;1;1
SA_20;2;1;0;1;0;0;0;3;2
SA_20;3;0;0;1;1;0;0;3;2
SA_20;4;0;0;1;1;0;0;3;2
SA_20;5;0;0;1;1;0;0;3;2
SA_20;6;0;0;1;1;0;0;3;2
SA_20;7;1;0;1;1;0;0;4;2
SA_20;8;0;0;1;1;0;0;4;2
SA_20;9;0;0;1;1;0;0;4;2
SA_20;10;0;0;1;1;0;0;4;2
SA_20;11;0;0;1;1;0;0;4;2
SA_20;12;0;0;1;1;0;0;4;2
SA_20;13;0;0;1;1;0;0;4;2
SA_20;14;0;0;1;1;0;0;4;2
SA_20;15;0;0;1;1;0;0;4;2
SA_20;16;0;0;1;1;0;0;4;2
SA_20;17;0;0;1;1;0;0;4;2
SA_20;18;0;0;1;1;0;0;4;2
SA_20;19;0;0;1;1;0;0;4;2
SA_20;20;0;0;1;1;0;0;4;2
SA_20;21;0;0;1;1;0;0;4;2
SD_21;1;1;0;1;0;2;0;1;1
SD_21;2;1;0;0;0;0;0;2;1
SD_21;3;1;0;1;0;0;0;3;2
SD_21;4;1;0;1;1;0;0;4;2
SD_21;5;1;1;0;1;0;0;4;1
SD_21;6;0;1;1;0;0;0;3;2
SD_21;7;0;1;1;1;0;0;2;2
SD_21;8;1;1;0;1;0;0;2;1
SD_21;9;1;0;1;0;0;0;3;2
SD_21;10;1;0;1;1;0;0;4;2
E_22;1;1;0;1;0;2;0;1;1
E_22;2;0;0;1;1;0;0;1;0
E_22;3;1;0;1;1;0;0;3;1
E_22;4;1;0;1;0;0;0;4;2
E_22;5;1;0;0;0;0;0;5;2
E_22;6;1;0;0;0;0;0;6;2
E_22;7;0;0;0;1;0;0;6;1
E_22;8;0;0;1;1;0;0;6;0
E_22;9;0;1;0;0;0;0;5;0
E_22;10;0;0;1;1;0;0;5;1
E_22;11;0;1;0;0;0;0;4;1
E_22;12;1;0;0;0;0;0;7;1
E_22;13;1;0;0;0;0;0;8;1
E_22;14;0;0;1;0;0;0;8;2
E_22;15;0;0;0;1;0;0;8;1
SA_23;1;1;0;1;0;2;0;1;1
SA_23;2;1;0;1;0;0;0;3;2
SA_23;3;0;0;1;1;0;0;3;2
SA_23;4;0;0;1;1;0;0;3;2
SA_23;5;0;0;1;1;0;0;3;2
SA_23;6;0;0;1;1;0;0;3;2
SA_23;7;1;0;1;1;0;0;4;2
SA_23;8;0;0;1;1;0;0;4;2
SA_23;9;0;0;1;1;0;0;4;2
SA_23;10;0;0;1;1;0;0;4;2
SA_23;11;0;0;1;1;0;0;4;2
SA_23;12;0;0;1;1;0;0;4;2
SA_23;13;0;0;1;1;0;0;4;2
SA_23;14;0;0;1;1;0;0;4;2
SA_23;15;0;0;1;1;0;0;4;2
SA_23;16;0;0;1;1;0;0;4;2
SA_23;17;0;0;1;1;0;0;4;2
SA_23;18;0;0;1;1;0;0;4;2
SA_23;19;0;0;1;1;0;0;4;2
SA_23;20;0;0;1;1;0;0;4;2
SA_23;21;0;0;1;1;0;0;4;2
E_24;1;0;0;0;0;2;0;0;0
E_24;2;1;0;0;0;0;0;1;0
E_24;3;1;0;1;1;0;0;3;1
E_24;4;1;0;0;0;0;0;4;1
E_24;5;1;0;1;0;0;0;5;2
E_24;6;1;0;0;0;0;0;6;2
E_24;7;1;0;0;0;0;0;9;2
E_24;8;1;0;0;0;0;0;10;2
E_24;9;0;0;0;1;0;0;10;1
E_24;10;0;0;1;0;0;0;10;2
E_24;11;0;1;0;0;0;0;9;2
E_24;12;0;0;0;1;0;0;9;1
E_24;13;0;1;0;0;0;0;8;1
GO_25;1;3;0;0;0;2;0;3;0
GO_25;2;0;1;0;0;0;0;2;0
GO_25;3;1;1;0;0;0;0;2;0
GO_25;4;0;1;0;0;0;0;1;0
GO_25;5;1;1;0;0;0;0;1;0
GO_25;6;0;1;0;0;0;0;0;0
GO_25;7;2;0;1;1;0;0;3;1
GO_25;8;0;0;1;1;0;0;3;1
GO_25;9;1;0;1;1;0;0;4;0
GO_25;10;0;1;0;0;0;0;3;0
GO_25;11;0;0;1;1;0;0;3;1
GO_25;12;1;1;0;0;0;0;5;1
GO_25;13;0;1;0;0;0;0;2;1
GO_25;14;0;0;1;1;0;0;2;0
GO_25;15;1;0;0;0;0;0;5;0
GO_25;16;1;0;0;0;0;0;6;0
SA_26;1;1;0;1;0;2;0;1;1
SA_26;2;1;0;1;0;0;0;3;2
SA_26;3;0;0;1;1;0;0;3;2
SA_26;4;0;0;1;1;0;0;3;2
SA_26;5;0;0;1;1;0;0;3;2
SA_26;6;0;0;1;1;0;0;3;2
SA_26;7;1;0;1;1;0;0;4;2
SA_26;8;0;0;1;1;0;0;4;2
SA_26;9;0;0;1;1;0;0;4;2
SA_26;10;0;0;1;1;0;0;4;2
SA_26;11;0;0;1;1;0;0;4;2
SA_26;12;0;0;1;1;0;0;4;2
SA_26;13;0;0;1;1;0;0;4;2
GO_27;1;3;0;0;0;2;0;4;0
GO_27;2;1;0;0;0;0;0;5;0
GO_27;3;0;1;0;0;0;0;2;0
GO_27;4;1;0;0;0;0;0;3;0
GO_27;5;0;1;0;0;0;0;2;0
GO_27;6;0;2;0;0;0;0;0;0
GO_27;7;1;0;0;0;0;0;1;0
GO_27;8;0;0;1;1;0;0;1;1
GO_27;9;3;0;1;0;0;0;7;2
GO_27;10;0;0;1;1;0;0;7;2
GO_27;11;0;0;0;1;0;0;7;1
GO_27;12;0;1;1;0;0;0;4;2
GO_27;13;0;0;0;1;0;0;4;1
GO_27;14;0;2;1;1;0;0;2;1
GO_27;15;1;0;0;0;0;0;3;1
GO_27;16;0;0;1;1;0;0;3;0
GO_27;17;0;0;1;1;0;0;3;1
GO_27;18;2;0;0;0;0;0;5;1
GO_27;19;0;1;0;0;0;0;4;1
GO_27;20;1;0;0;0;0;0;7;1
GO_27;21;1;0;1;1;0;0;8;1
SD_28;1;1;0;1;0;2;0;1;1
SD_28;2;1;0;0;0;0;0;2;1
SD_28;3;1;0;1;0;0;0;3;2
SD_28;4;1;0;1;1;0;0;4;2
SD_28;5;1;1;0;1;0;0;4;1
SD_28;6;0;1;1;0;0;0;3;2
SD_28;7;0;1;1;1;0;0;2;2
SD_28;8;1;1;0;1;0;0;2;1
SD_28;9;1;0;1;0;0;0;3;2
SD_28;10;1;0;1;1;0;0;4;2
SD_29;1;1;0;1;0;2;0;1;1
SD_29;2;1;0;0;0;0;0;2;1
SD_29;3;1;0;1;0;0;0;3;2
SD_29;4;1;0;1;1;0;0;4;2
SD_29;5;1;1;0;1;0;0;2;1
SD_29;6;1;0;1;0;0;0;3;2
SD_29;7;1;0;1;1;0;0;4;2
SD_29;8;1;1;0;1;0;0;4;1
SD_29;9;0;1;1;0;0;0;3;2
SD_29;10;0;1;1;1;0;0;2;2
GO_30;1;2;0;1;0;2;0;5;1
GO_30;2;1;0;1;1;0;0;6;0
GO_30;3;0;0;1;1;0;0;6;1
GO_30;4;0;1;0;0;0;0;5;1
GO_30;5;0;2;1;1;0;0;1;0
GO_30;6;1;0;0;0;0;0;2;0
GO_30;7;1;0;0;0;0;0;3;0
GO_30;8;1;0;0;0;0;0;4;0
GO_30;9;1;1;0;0;0;0;6;0
GO_30;10;0;1;0;0;0;0;3;0
GO_30;11;0;0;1;1;0;0;3;1
GO_30;12;0;1;0;0;0;0;2;1
GO_30;13;1;1;1;1;0;0;2;0
GO_30;14;2;0;0;0;0;0;6;0
GO_30;15;0;1;0;0;0;0;5;0
GO_30;16;0;0;1;1;0;0;5;1
GO_30;17;0;1;0;0;0;0;2;1
GO_30;18;0;1;1;1;0;0;1;0
GO_30;19;1;0;0;0;0;0;2;0
GO_30;20;0;0;1;1;0;0;2;1
GO_30;21;0;1;0;0;0;0;1;1
GO_30;22;2;0;1;1;0;0;3;0
GO_30;23;0;1;0;0;0;0;2;0
GO_30;24;0;0;1;1;0;0;2;1
GO_30;25;1;0;0;0;0;0;3;1
GO_30;26;1;0;1;1;0;0;4;0
SA_31;1;1;0;1;0;2;0;1;1
SA_31;2;1;0;1;0;0;0;3;2
SA_31;3;0;0;1;1;0;0;3;2
SA_31;4;0;0;1;1;0;0;3;2
SA_31;5;0;0;1;1;0;0;3;2
SA_31;6;0;0;1;1;0;0;3;2
SA_31;7;0;1;1;1;0;0;2;2
SA_31;8;0;0;1;1;0;0;2;2
SA_31;9;0;0;1;1;0;0;2;2
SA_31;10;0;0;1;1;0;0;2;2
SA_31;11;0;0;1;1;0;0;2;2
SA_31;12;0;0;1;1;0;0;2;2
SA_31;13;0;0;1;1;0;0;2;2
SA_31;14;0;0;1;1;0;0;2;2
SA_31;15;0;0;1;1;0;0;2;2
SA_31;16;0;0;1;1;0;0;2;2
SA_31;17;0;0;1;1;0;0;2;2
SA_31;18;0;0;1;1;0;0;2;2
SA_31;19;0;0;1;1;0;0;2;2
SA_31;20;0;0;1;1;0;0;2;2
SA_31;21;0;0;1;1;0;0;2;2
SA_31;22;0;0;1;1;0;0;2;2
SA_31;23;0;0;1;1;0;0;2;2
SA_32;1;1;0;1;0;2;0;1;1
SA_32;2;1;0;1;0;0;0;3;2
SA_32;3;0;0;1;1;0;0;3;2
SA_32;4;0;0;1;1;0;0;3;2
SA_32;5;0;0;1;1;0;0;3;2
SA_32;6;0;0;1;1;0;0;3;2
SA_32;7;1;0;1;1;0;0;4;2
SA_32;8;0;0;1;1;0;0;4;2
SA_32;9;0;0;1;1;0;0;4;2
SA_32;10;0;0;1;1;0;0;4;2
SA_32;11;0;0;1;1;0;0;4;2
SA_32;12;0;0;1;1;0;0;4;2
SA_32;13;0;0;1;1;0;0;4;2
SA_32;14;0;0;1;1;0;0;4;2
SA_32;15;0;0;1;1;0;0;4;2
SA_32;16;0;0;1;1;0;0;4;2
SA_32;17;0;0;1;1;0;0;4;2
SA_32;18;0;0;1;1;0;0;4;2
SA_32;19;0;0;1;1;0;0;4;2
SA_32;20;0;0;1;1;0;0;4;2
SA_32;21;0;0;1;1;0;0;4;2
SA_32;22;0;0;1;1;0;0;4;2
SA_32;23;0;0;1;1;0;0;4;2
SA_32;24;0;0;1;1;0;0;4;2
GO_33;1;1;0;0;0;2;0;1;0
GO_33;2;3;0;1;1;0;0;6;1
GO_33;3;0;0;1;1;0;0;6;0
GO_33;4;0;1;0;0;0;0;5;0
GO_33;5;0;1;0;0;0;0;4;0
GO_33;6;0;0;1;1;0;0;4;1
GO_33;7;0;1;1;1;0;0;3;0
GO_33;8;1;0;0;0;0;0;6;0
GO_33;9;0;0;1;1;0;0;6;1
GO_33;10;3;1;1;1;0;0;6;0
GO_33;11;0;1;0;0;0;0;5;0
GO_33;12;0;1;0;0;0;0;4;0
GO_33;13;0;0;1;1;0;0;4;1
GO_33;14;0;1;0;0;0;0;3;1
GO_33;15;1;1;1;1;0;0;4;0
GO_33;16;1;1;0;0;0;0;4;0
GO_33;17;1;0;0;0;0;0;5;0
GO_33;18;0;0;1;1;0;0;5;1
GO_33;19;0;1;0;0;0;0;2;1
GO_33;20;0;1;0;0;0;0;1;1
GO_33;21;1;0;0;0;0;0;2;1
GO_33;22;1;0;1;1;0;0;3;1
SD_34;1;0;0;0;0;2;0;0;0
SD_34;2;1;0;0;0;0;0;1;0
SD_34;3;1;0;1;1;0;0;2;1
SD_34;4;1;0;1;1;0;0;3;1
SD_34;5;1;1;1;1;0;0;1;0
SD_34;6;1;0;1;1;0;0;2;1
SD_34;7;1;0;1;1;0;0;3;1
SD_34;8;1;1;1;1;0;0;3;0
SD_34;9;0;1;1;1;0;0;2;1
